CodigoEstacion,NombreEstacion,Variable,Parametro,Unidad,Fecha,Valor,NivelAprobacion
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-09,1161.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-10,3639.2000000000003,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-11,3439.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-12,1721.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-13,3460.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-14,4289.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-15,3979.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-16,4697.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-17,5531.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-18,4642.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-19,5041.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-20,2576.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-21,3422.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-22,2426.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-23,1807.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-24,3665.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-25,3146.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-26,2487.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-27,1902.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-28,3143.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-29,4854.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-30,5583.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2006-12-31,4320.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-01,4812.099999999999,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-02,5687.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-03,5849.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-04,4078.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-05,5957.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-06,3313.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-07,4215.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-08,4002.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-09,2229.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-10,3588.7999999999997,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-11,3547.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-12,4687.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-13,4530.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-14,2870.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-15,5693.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-16,4380.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-17,2918.2999999999997,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-18,2765.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-19,2399.7000000000003,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-20,3447.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-21,3811.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-22,3890.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-23,4106.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-24,4897.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-25,4517.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-26,1618.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-27,3738.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-28,5958.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-29,5844.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-30,3994.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-01-31,6180.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-01,6747.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-02,6650.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-03,6989.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-04,7183.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-05,5620.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-06,6088.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-07,6572.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-08,6411.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-09,4921.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-10,5780.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-11,6567.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-12,5689.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-13,6821.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-14,4586.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-15,4476.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-16,5782.900000000001,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-17,6383.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-18,7024.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-19,5380.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-20,5189.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-21,6875.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-22,6393.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-23,6890.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-24,6332.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-25,1894.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-26,4141.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-27,2885.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-02-28,6536.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-01,5854.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-02,4854.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-03,4296.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-04,1448.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-05,3408.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-06,4800.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-07,2036.8999999999999,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-08,3322.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-09,1694.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-10,1682.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-11,2942.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-12,4563.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-13,4166.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-14,3408.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-15,3906.7000000000003,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-16,2229.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-17,0.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-20,2764.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-21,5550.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-22,1845.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-23,3017.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-24,2727.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-25,2054.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-26,4643.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-27,3432.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-28,2375.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-29,2274.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-30,2504.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-03-31,2826.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-01,4406.400000000001,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-02,1735.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-03,2534.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-04,3140.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-05,3605.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-06,2895.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-07,3182.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-08,2998.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-09,3007.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-10,4233.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-12,4661.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-13,4552.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-14,3754.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-15,3322.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-16,2437.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-17,3518.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-18,3429.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-21,2331.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-22,3123.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-23,2453.7999999999997,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-24,3747.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-25,3167.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-26,2895.7000000000003,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-27,3561.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-28,2085.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-29,1993.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-04-30,3302.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-01,1861.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-02,3060.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-03,1755.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-04,1625.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-05,4648.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-06,4465.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-07,3065.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-08,1755.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-09,3891.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-10,2329.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-11,5566.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-12,2648.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-13,2806.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-14,2872.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-15,2624.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-16,2288.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-17,2997.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-18,1128.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-19,1583.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-20,2453.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-21,2806.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-22,4788.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-23,4661.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-24,1560.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-25,1999.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-26,1372.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-27,2963.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-28,2188.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-29,1253.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-30,2635.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-05-31,2285.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-01,2174.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-02,2544.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-03,1996.8,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-04,3580.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-05,1753.1000000000001,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-06,2936.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-07,2156.1,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-08,3238.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-09,5005.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-10,3919.2999999999997,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-11,2119.7,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-12,5711.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-13,4002.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-14,3105.6,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-15,3768.5,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-16,1808.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-17,3645.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-18,3158.3,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-19,2142.2,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-20,4192.9,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-21,3286.3999999999996,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-22,948.0,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-23,2059.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-24,3178.4,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-25,3703.2999999999997,Calculado
21206990,TIBAITATA - AUT [21206990],RAD SOLAR,Radiación solar global horaria VALIDADA,Wh/m^2,2007-06-26,2254.1,Calculado
